tourney_name,tourney_date,winner_name,winner_ht,winner_age,loser_name,loser_ht,loser_age,minutes,winner_rank,loser_rank,aces,df,games
Nottingham,20160620,Adrian Mannarino,183,27.9753593429,Taylor Fritz,193,18.6447638604,53,54,63,4,2,17
Nottingham,20160620,Benjamin Becker,178,35.0116358658,Jordan Thompson,183,22.1683778234,89,103,91,11,2,26
Nottingham,20160620,Dudi Sela,175,31.2114989733,Jan Hernych,190,36.9555099247,98,71,324,11,5,27
Nottingham,20160620,John Millman,183,27.0171115674,Thomaz Bellucci,188,28.4736481862,132,67,62,16,2,28
Nottingham,20160620,Damir Dzumhur,172,24.0848733744,Denis Istomin,188,29.7850787132,104,90,65,6,8,29
Nottingham,20160620,Victor Estrella,173,35.8822724162,Rajeev Ram,193,32.257357974,130,78,74,10,4,32
Nottingham,20160620,Ivan Dodig,183,31.4633812457,Julien Benneteau,185,34.4996577687,70,76,547,11,3,17
Nottingham,20160620,Pablo Cuevas,180,30.4668035592,Stephane Robert,185,36.0930869268,70,25,81,23,5,22
Nottingham,20160620,Daniel Evans,175,26.0780287474,Ricardas Berankis,175,25.9986310746,124,95,53,12,7,28
Nottingham,20160620,Marcos Baghdatis,183,31.0088980151,Evgeny Donskoy,185,26.1163586585,71,40,79,11,4,20
Nottingham,20160620,Alexandr Dolgopolov,180,27.6167008898,Kyle Edmund,188,21.4483230664,75,32,68,18,6,22
Nottingham,20160620,Frank Dancevic,185,31.7316906229,Mikhail Kukushkin,183,28.4845995893,133,292,56,19,1,34
Nottingham,20160620,Mikhail Youzhny,183,33.9876796715,Pablo Carreno Busta,188,24.9418206708,71,73,45,8,2,17
Nottingham,20160620,Gilles Muller,193,33.1170431211,Jiri Vesely,198,22.945927447,80,41,64,17,3,20
Nottingham,20160620,Andreas Seppi,190,32.3285420945,Malek Jaziri,185,32.4161533196,79,57,60,10,5,21
Nottingham,20160620,Adrian Mannarino,183,27.9753593429,Paolo Lorenzi,183,34.5133470226,63,54,48,6,3,16
Nottingham,20160620,Benjamin Becker,178,35.0116358658,Guido Pella,185,26.0944558522,99,103,51,16,9,25
Nottingham,20160620,Dudi Sela,175,31.2114989733,Joao Sousa,185,27.2251882272,88,71,30,7,4,21
Nottingham,20160620,Steve Johnson,188,26.4887063655,John Millman,183,27.0171115674,61,38,67,11,3,16
Nottingham,20160620,Vasek Pospisil,193,25.993155373,Damir Dzumhur,172,24.0848733744,52,44,90,8,1,17
Nottingham,20160620,Fernando Verdasco,188,32.5968514716,Victor Estrella,173,35.8822724162,86,52,78,6,5,26
Nottingham,20160620,Kevin Anderson,203,30.0917180014,Ivan Dodig,183,31.4633812457,126,24,76,33,9,30
Nottingham,20160620,Pablo Cuevas,180,30.4668035592,Daniel Evans,175,26.0780287474,144,25,95,17,4,34
Nottingham,20160620,Marcos Baghdatis,183,31.0088980151,Sam Querrey,198,28.7036276523,110,40,33,22,8,29
Nottingham,20160620,Alexandr Dolgopolov,180,27.6167008898,Frank Dancevic,185,31.7316906229,65,32,292,12,3,21
Nottingham,20160620,Gilles Muller,193,33.1170431211,Mikhail Youzhny,183,33.9876796715,155,41,73,23,8,33
Nottingham,20160620,Andreas Seppi,190,32.3285420945,Adrian Mannarino,183,27.9753593429,69,57,54,10,2,17
Nottingham,20160620,Dudi Sela,175,31.2114989733,Benjamin Becker,178,35.0116358658,103,71,103,9,9,27
Nottingham,20160620,Steve Johnson,188,26.4887063655,Vasek Pospisil,193,25.993155373,91,38,44,18,3,24
Nottingham,20160620,Kevin Anderson,203,30.0917180014,Fernando Verdasco,188,32.5968514716,78,24,52,27,6,21
Nottingham,20160620,Pablo Cuevas,180,30.4668035592,Marcos Baghdatis,183,31.0088980151,148,25,40,24,13,32
Nottingham,20160620,Gilles Muller,193,33.1170431211,Alexandr Dolgopolov,180,27.6167008898,70,41,32,17,4,19
Nottingham,20160620,Andreas Seppi,190,32.3285420945,Dudi Sela,175,31.2114989733,122,57,71,5,5,32
Nottingham,20160620,Steve Johnson,188,26.4887063655,Kevin Anderson,203,30.0917180014,128,38,24,34,6,34
Nottingham,20160620,Pablo Cuevas,180,30.4668035592,Gilles Muller,193,33.1170431211,122,25,41,37,8,31
Nottingham,20160620,Steve Johnson,188,26.4887063655,Andreas Seppi,190,32.3285420945,78,38,57,14,6,20
Nottingham,20160620,Steve Johnson,188,26.4887063655,Pablo Cuevas,180,30.4668035592,92,38,25,18,6,24
Wimbledon,20160627,Novak Djokovic,188,29.1006160164,James Ward,190,29.3798767967,122,1,177,17,6,28
Wimbledon,20160627,Adrian Mannarino,183,27.9945242984,Kyle Edmund,188,21.4674880219,122,55,68,19,18,30
Wimbledon,20160627,Thomaz Bellucci,188,28.4928131417,Ruben Bemelmans,183,28.4517453799,159,62,193,14,10,49
Wimbledon,20160627,Sam Querrey,198,28.7227926078,Lukas Rosol,196,30.9267624914,201,41,73,46,14,64
Wimbledon,20160627,Pierre Hugues Herbert,188,25.2785763176,Philipp Kohlschreiber,178,32.6981519507,115,81,22,19,13,39
Wimbledon,20160627,Damir Dzumhur,172,24.1040383299,Denis Kudla,180,23.8603696099,186,87,66,15,16,48
Wimbledon,20160627,Nicolas Mahut,190,34.431211499,Brydan Klein,183,26.4887063655,119,51,260,20,10,32
Wimbledon,20160627,David Ferrer,175,34.2368240931,Dudi Sela,175,31.2306639288,74,14,63,5,4,22
Wimbledon,20160627,Edouard Roger Vasselin,188,32.5804243669,Teymuraz Gabashvili,188,31.0965092402,140,186,103,17,9,36
Wimbledon,20160627,Nicolas Almagro,183,30.8501026694,Rogerio Dutra Silva,178,32.3969883641,185,47,89,25,10,51
Wimbledon,20160627,Denis Istomin,188,29.8042436687,Kevin Anderson,203,30.1108829569,215,116,25,41,11,53
Wimbledon,20160627,Jack Sock,185,23.7563312799,Ernests Gulbis,190,27.8247775496,92,26,61,12,14,30
Wimbledon,20160627,Robin Haase,190,29.2265571526,Diego Schwartzman,170,23.8631074606,150,98,71,12,7,45
Wimbledon,20160627,Andreas Seppi,190,32.34770705,Guillermo Garcia Lopez,188,33.0650239562,94,45,58,13,9,24
Wimbledon,20160627,Milos Raonic,196,25.5003422313,Pablo Carreno Busta,188,24.9609856263,113,7,46,33,3,30
Wimbledon,20160627,Roger Federer,185,34.8856947296,Guido Pella,185,26.1136208077,125,3,52,17,1,33
Wimbledon,20160627,Daniel Evans,175,26.0971937029,Jan Lennard Struff,193,26.173853525,196,91,86,37,12,45
Wimbledon,20160627,Alexandr Dolgopolov,180,27.6358658453,Evgeny Donskoy,185,26.135523614,119,33,78,21,7,39
Wimbledon,20160627,Jeremy Chardy,188,29.3716632444,Gael Monfils,193,29.8206707734,156,34,16,31,11,43
Wimbledon,20160627,Steve Johnson,188,26.507871321,Malek Jaziri,185,32.4353182752,127,29,60,17,12,34
Wimbledon,20160627,Gilles Simon,183,31.498973306,Janko Tipsarevic,180,32.0136892539,209,20,411,12,6,41
Wimbledon,20160627,Marin Cilic,198,27.7453798768,Brian Baker,190,31.1594798084,109,13,589,22,9,30
Wimbledon,20160627,Sergiy Stakhovsky,193,30.4722792608,Yoshihito Nishioka,170,20.7501711157,87,94,122,19,4,29
Wimbledon,20160627,Lukas Lacko,185,28.6488706366,Paolo Lorenzi,183,34.5325119781,174,123,49,20,4,43
Wimbledon,20160627,Ivo Karlovic,208,37.3278576318,Borna Coric,188,19.6167008898,132,32,50,30,1,34
Wimbledon,20160627,Andrey Kuznetsov,185,25.3442847365,Pablo Cuevas,180,30.4859685147,158,42,24,21,3,49
Wimbledon,20160627,Gilles Muller,193,33.1362080767,Santiago Giraldo,188,28.5831622177,255,39,129,65,6,71
Wimbledon,20160627,Julien Benneteau,185,34.5188227242,Illya Marchenko,185,28.8021902806,134,547,84,20,6,30
Wimbledon,20160627,Kei Nishikori,178,26.4941820671,Sam Groth,193,28.6899383984,129,6,124,16,9,31
Wimbledon,20160627,Dominic Thiem,185,22.8145106092,Florian Mayer,190,32.7282683094,96,8,80,17,10,32
Wimbledon,20160627,Jiri Vesely,198,22.9650924025,Igor Sijsling,190,28.8596851472,123,64,118,22,6,30
Wimbledon,20160627,Joao Sousa,185,27.2443531828,Dmitry Tursunov,185,33.5414099932,193,31,453,28,7,52
Wimbledon,20160627,Alexander Zverev,198,19.1868583162,Paul Henri Mathieu,185,34.4558521561,96,28,59,23,10,27
Wimbledon,20160627,Mikhail Youzhny,183,34.006844627,Horacio Zeballos,188,31.1676933607,141,70,83,16,2,36
Wimbledon,20160627,Benjamin Becker,178,35.0308008214,Facundo Bagnis,183,26.3299110198,80,102,96,11,4,25
Wimbledon,20160627,Tomas Berdych,196,30.7761806982,Ivan Dodig,183,31.4825462012,203,9,74,32,10,43
Wimbledon,20160627,Roberto Bautista Agut,183,28.2026009582,Jordan Thompson,183,22.1875427789,94,15,88,9,5,27
Wimbledon,20160627,Mikhail Kukushkin,183,28.5037645448,Martin Klizan,190,26.9623545517,170,57,48,17,6,34
Wimbledon,20160627,Radu Albot,175,26.6255989049,Gastao Elias,178,25.5906913073,142,110,92,11,4,39
Wimbledon,20160627,Bernard Tomic,193,23.6824093087,Fernando Verdasco,188,32.6160164271,165,19,53,39,14,47
Wimbledon,20160627,Lucas Pouille,185,22.340862423,Marius Copil,193,25.6947296372,124,30,174,27,7,37
Wimbledon,20160627,Donald Young,183,26.9295003422,Leonardo Mayer,188,29.1197809719,171,69,90,8,11,40
Wimbledon,20160627,Juan Martin del Potro,198,27.7590691307,Stephane Robert,185,36.1122518823,91,165,79,15,11,25
Wimbledon,20160627,Stan Wawrinka,183,31.2498288843,Taylor Fritz,193,18.6639288159,143,5,65,12,4,41
Wimbledon,20160627,Richard Gasquet,185,30.0260095825,Aljaz Bedene,181,26.9431895962,132,10,56,14,6,28
Wimbledon,20160627,Marcel Granollers,190,30.2094455852,Victor Estrella,173,35.9014373717,158,43,77,9,7,36
Wimbledon,20160627,Albert Ramos,188,28.4435318275,Vasek Pospisil,193,26.0123203285,146,36,44,24,5,38
Wimbledon,20160627,John Isner,206,31.1704312115,Marcos Baghdatis,183,31.0280629706,136,17,40,42,10,33
Wimbledon,20160627,Juan Monaco,185,32.2464065708,Taro Daniel,191,23.4140999316,167,97,114,13,8,39
Wimbledon,20160627,Nick Kyrgios,193,21.1690622861,Radek Stepanek,185,37.582477755,145,18,121,36,8,38
Wimbledon,20160627,Dustin Brown,196,31.5509924709,Dusan Lajovic,180,25.993155373,127,85,82,21,11,47
Wimbledon,20160627,Fabio Fognini,178,29.0951403149,Federico Delbonis,190,25.7275838467,168,35,38,13,10,46
Wimbledon,20160627,Feliciano Lopez,188,34.7679671458,Rajeev Ram,193,32.2765229295,103,21,72,25,6,32
Wimbledon,20160627,Benoit Paire,196,27.1375770021,Franko Skugor,193,28.7693360712,233,23,194,25,13,56
Wimbledon,20160627,John Millman,183,27.0362765229,Albert Montanes,175,35.5838466804,178,67,120,16,7,53
Wimbledon,20160627,Yen Hsun Lu,180,32.8706365503,Alexander Kudryavtsev,183,30.6694045175,92,76,179,13,5,27
Wimbledon,20160627,Novak Djokovic,188,29.1006160164,Adrian Mannarino,183,27.9945242984,124,1,55,11,11,31
Wimbledon,20160627,Sam Querrey,198,28.7227926078,Thomaz Bellucci,188,28.4928131417,95,41,62,15,8,27
Wimbledon,20160627,Pierre Hugues Herbert,188,25.2785763176,Damir Dzumhur,172,24.1040383299,138,81,87,19,15,41
Wimbledon,20160627,Nicolas Mahut,190,34.431211499,David Ferrer,175,34.2368240931,117,51,14,11,6,26
Wimbledon,20160627,David Goffin,180,25.5550992471,Edouard Roger Vasselin,188,32.5804243669,84,11,186,6,5,25
Wimbledon,20160627,Denis Istomin,188,29.8042436687,Nicolas Almagro,183,30.8501026694,111,116,47,19,2,30
Wimbledon,20160627,Jack Sock,185,23.7563312799,Robin Haase,190,29.2265571526,136,26,98,31,8,38
Wimbledon,20160627,Milos Raonic,196,25.5003422313,Andreas Seppi,190,32.34770705,117,7,45,27,6,30
Wimbledon,20160627,Daniel Evans,175,26.0971937029,Alexandr Dolgopolov,180,27.6358658453,117,91,33,20,6,29
Wimbledon,20160627,Steve Johnson,188,26.507871321,Jeremy Chardy,188,29.3716632444,122,29,34,24,6,28
Wimbledon,20160627,Grigor Dimitrov,188,25.1170431211,Gilles Simon,183,31.498973306,182,37,20,9,2,41
Wimbledon,20160627,Marin Cilic,198,27.7453798768,Sergiy Stakhovsky,193,30.4722792608,170,13,94,29,9,40
Wimbledon,20160627,Lukas Lacko,185,28.6488706366,Ivo Karlovic,208,37.3278576318,140,123,32,45,12,40
Wimbledon,20160627,Andrey Kuznetsov,185,25.3442847365,Gilles Muller,193,33.1362080767,103,42,39,24,0,29
Wimbledon,20160627,Kei Nishikori,178,26.4941820671,Julien Benneteau,185,34.5188227242,155,6,547,14,9,38
Wimbledon,20160627,Jiri Vesely,198,22.9650924025,Dominic Thiem,185,22.8145106092,165,64,8,23,9,36
Wimbledon,20160627,Alexander Zverev,198,19.1868583162,Mikhail Youzhny,183,34.006844627,198,28,70,13,12,43
Wimbledon,20160627,Tomas Berdych,196,30.7761806982,Benjamin Becker,178,35.0308008214,83,9,102,16,9,25
Wimbledon,20160627,Bernard Tomic,193,23.6824093087,Radu Albot,175,26.6255989049,170,19,110,27,7,42
Wimbledon,20160627,Lucas Pouille,185,22.340862423,Donald Young,183,26.9295003422,87,30,69,12,4,28
Wimbledon,20160627,Juan Martin del Potro,198,27.7590691307,Stan Wawrinka,183,31.2498288843,163,165,5,24,9,39
Wimbledon,20160627,Richard Gasquet,185,30.0260095825,Marcel Granollers,190,30.2094455852,168,10,43,9,7,38
Wimbledon,20160627,Albert Ramos,188,28.4435318275,Viktor Troicki,193,30.3764544832,174,36,27,28,8,44
Wimbledon,20160627,Jo-Wilfried Tsonga,188,31.1950718686,Juan Monaco,185,32.2464065708,82,12,97,9,2,26
Wimbledon,20160627,Nick Kyrgios,193,21.1690622861,Dustin Brown,196,31.5509924709,125,18,85,49,13,47
Wimbledon,20160627,Feliciano Lopez,188,34.7679671458,Fabio Fognini,178,29.0951403149,187,21,35,28,23,48
Wimbledon,20160627,John Millman,183,27.0362765229,Benoit Paire,196,27.1375770021,150,67,23,10,11,39
Wimbledon,20160627,Andy Murray,190,29.1197809719,Yen Hsun Lu,180,32.8706365503,100,2,76,6,4,24
Wimbledon,20160627,Sam Querrey,198,28.7227926078,Novak Djokovic,188,29.1006160164,176,41,1,38,4,40
Wimbledon,20160627,Nicolas Mahut,190,34.431211499,Pierre Hugues Herbert,188,25.2785763176,137,51,81,17,11,40
Wimbledon,20160627,David Goffin,180,25.5550992471,Denis Istomin,188,29.8042436687,132,11,116,17,7,34
Wimbledon,20160627,Milos Raonic,196,25.5003422313,Jack Sock,185,23.7563312799,135,7,26,36,9,34
Wimbledon,20160627,Roger Federer,185,34.8856947296,Daniel Evans,175,26.0971937029,86,3,91,11,8,26
Wimbledon,20160627,Steve Johnson,188,26.507871321,Grigor Dimitrov,188,25.1170431211,173,29,37,19,8,42
Wimbledon,20160627,Marin Cilic,198,27.7453798768,Lukas Lacko,185,28.6488706366,109,13,123,21,5,28
Wimbledon,20160627,Kei Nishikori,178,26.4941820671,Andrey Kuznetsov,185,25.3442847365,117,6,42,12,10,33
Wimbledon,20160627,Jiri Vesely,198,22.9650924025,Joao Sousa,185,27.2443531828,93,64,31,14,2,28
Wimbledon,20160627,Tomas Berdych,196,30.7761806982,Alexander Zverev,198,19.1868583162,159,9,28,21,9,36
Wimbledon,20160627,Bernard Tomic,193,23.6824093087,Roberto Bautista Agut,183,28.2026009582,107,19,15,14,3,28
Wimbledon,20160627,Lucas Pouille,185,22.340862423,Juan Martin del Potro,198,27.7590691307,167,30,165,25,3,43
Wimbledon,20160627,Richard Gasquet,185,30.0260095825,Albert Ramos,188,28.4435318275,156,10,36,13,6,37
Wimbledon,20160627,Jo-Wilfried Tsonga,188,31.1950718686,John Isner,206,31.1704312115,264,12,17,59,11,77
Wimbledon,20160627,Nick Kyrgios,193,21.1690622861,Feliciano Lopez,188,34.7679671458,161,18,21,38,9,40
Wimbledon,20160627,Andy Murray,190,29.1197809719,John Millman,183,27.0362765229,130,2,67,9,1,29
Wimbledon,20160627,Sam Querrey,198,28.7227926078,Nicolas Mahut,190,34.431211499,119,41,51,32,7,32
Wimbledon,20160627,Milos Raonic,196,25.5003422313,David Goffin,180,25.5550992471,182,7,11,34,13,49
Wimbledon,20160627,Roger Federer,185,34.8856947296,Steve Johnson,188,26.507871321,96,3,29,14,5,29
Wimbledon,20160627,Marin Cilic,198,27.7453798768,Kei Nishikori,178,26.4941820671,43,13,6,17,4,13
Wimbledon,20160627,Tomas Berdych,196,30.7761806982,Jiri Vesely,198,22.9650924025,235,9,64,32,10,52
Wimbledon,20160627,Lucas Pouille,185,22.340862423,Bernard Tomic,193,23.6824093087,175,30,19,56,9,57
Wimbledon,20160627,Jo-Wilfried Tsonga,188,31.1950718686,Richard Gasquet,185,30.0260095825,23,12,10,2,0,6
Wimbledon,20160627,Andy Murray,190,29.1197809719,Nick Kyrgios,193,21.1690622861,102,2,18,19,1,29
Wimbledon,20160627,Milos Raonic,196,25.5003422313,Sam Querrey,198,28.7227926078,151,7,41,28,7,44
Wimbledon,20160627,Roger Federer,185,34.8856947296,Marin Cilic,198,27.7453798768,197,3,13,50,7,52
Wimbledon,20160627,Tomas Berdych,196,30.7761806982,Lucas Pouille,185,22.340862423,114,9,30,19,11,29
Wimbledon,20160627,Andy Murray,190,29.1197809719,Jo-Wilfried Tsonga,188,31.1950718686,233,2,12,29,10,45
Wimbledon,20160627,Milos Raonic,196,25.5003422313,Roger Federer,185,34.8856947296,204,7,3,39,16,52
Wimbledon,20160627,Andy Murray,190,29.1197809719,Tomas Berdych,196,30.7761806982,117,2,9,12,3,27
Wimbledon,20160627,Andy Murray,190,29.1197809719,Milos Raonic,196,25.5003422313,168,2,7,15,3,34
Bastad,20160711,Gastao Elias,178,25.6290212183,Christian Lindell,193,24.6406570842,77,89,326,6,4,17
Bastad,20160711,Taro Daniel,191,23.4524298426,Horacio Zeballos,188,31.2060232717,70,117,72,6,5,18
Bastad,20160711,Facundo Bagnis,183,26.3682409309,Jurgen Zopp,190,28.2847364819,111,93,176,11,10,26
Bastad,20160711,Albert Montanes,175,35.6221765914,Elias Ymer,183,20.2518822724,79,125,155,6,9,18
Bastad,20160711,Fernando Verdasco,188,32.6543463381,Henri Laaksonen,185,24.2792607803,79,59,166,4,5,17
Bastad,20160711,Evgeny Donskoy,185,26.173853525,Karen Khachanov,198,20.1396303901,149,79,104,12,10,30
Bastad,20160711,Roberto Carballes Baena,183,23.3018480493,Michael Berrer,193,36.0273785079,110,106,119,7,6,24
Bastad,20160711,Gastao Elias,178,25.6290212183,Taro Daniel,191,23.4524298426,143,89,117,8,4,29
Bastad,20160711,Facundo Bagnis,183,26.3682409309,Marcel Granollers,190,30.2477754962,89,93,45,4,4,21
Bastad,20160711,Fernando Verdasco,188,32.6543463381,Albert Montanes,175,35.6221765914,71,59,125,4,6,17
Bastad,20160711,Albert Ramos,188,28.4818617385,Roberto Carballes Baena,183,23.3018480493,110,35,106,6,3,21
Bastad,20160711,Dustin Brown,196,31.5893223819,Aljaz Bedene,181,26.9815195072,106,101,68,11,8,30
Bastad,20160711,Gastao Elias,178,25.6290212183,Joao Sousa,185,27.2826830938,62,89,30,4,5,16
Bastad,20160711,Fernando Verdasco,188,32.6543463381,Facundo Bagnis,183,26.3682409309,68,59,93,1,7,15
Bastad,20160711,David Ferrer,175,34.2751540041,Dustin Brown,196,31.5893223819,92,13,101,2,7,27
Bastad,20160711,Fernando Verdasco,188,32.6543463381,Gastao Elias,178,25.6290212183,65,59,89,3,1,16
Bastad,20160711,Albert Ramos,188,28.4818617385,David Ferrer,175,34.2751540041,108,35,13,10,10,22
Bastad,20160711,Albert Ramos,188,28.4818617385,Fernando Verdasco,188,32.6543463381,86,35,59,4,3,19
Hamburg,20160711,Daniel Gimeno Traver,185,30.9267624914,Benoit Paire,196,27.1759069131,129,156,23,10,10,31
Hamburg,20160711,Daniil Medvedev,198,20.4134154689,Jan Lennard Struff,193,26.212183436,125,215,86,5,6,32
Hamburg,20160711,Martin Klizan,190,27.0006844627,Igor Sijsling,190,28.8980150582,104,47,116,7,4,26
Hamburg,20160711,Stephane Robert,185,36.1505817933,Leonardo Mayer,188,29.158110883,98,83,109,3,10,22
Hamburg,20160711,Guillermo Garcia Lopez,188,33.1033538672,Kenny De Schepper,203,29.1197809719,151,56,159,4,9,32
Hamburg,20160711,Paul Henri Mathieu,185,34.4941820671,Gerald Melzer,188,25.9958932238,101,66,108,12,10,22
Hamburg,20160711,Thiago Monteiro,183,22.1136208077,Mischa Zverev,190,28.887063655,90,123,141,8,1,22
Hamburg,20160711,Pablo Cuevas,180,30.5242984257,Florian Mayer,190,32.7665982204,75,24,77,8,2,19
Hamburg,20160711,Maximo Gonzalez,175,32.977412731,Jeremy Chardy,188,29.4099931554,134,142,34,8,9,28
Hamburg,20160711,Renzo Olivo,180,24.3230663929,Mikhail Youzhny,183,34.045174538,134,153,63,9,6,27
Hamburg,20160711,Philipp Kohlschreiber,178,32.7364818617,Carlos Berlocq,183,33.4346338125,156,22,87,8,10,30
Hamburg,20160711,Daniel Gimeno Traver,185,30.9267624914,Daniil Medvedev,198,20.4134154689,187,156,215,6,8,36
Hamburg,20160711,Guillermo Garcia Lopez,188,33.1033538672,Grega Zemlja,183,29.7823408624,73,56,151,5,3,16
Hamburg,20160711,Paul Henri Mathieu,185,34.4941820671,Nicolas Almagro,183,30.8884325804,169,66,44,22,15,34
Hamburg,20160711,Pablo Cuevas,180,30.5242984257,Thiago Monteiro,183,22.1136208077,77,24,123,2,3,17
Hamburg,20160711,Renzo Olivo,180,24.3230663929,Maximo Gonzalez,175,32.977412731,91,153,142,5,4,19
Hamburg,20160711,Martin Klizan,190,27.0006844627,Daniel Gimeno Traver,185,30.9267624914,76,47,156,2,3,19
Hamburg,20160711,Stephane Robert,185,36.1505817933,Guillermo Garcia Lopez,188,33.1033538672,148,83,56,3,8,31
Hamburg,20160711,Pablo Cuevas,180,30.5242984257,Paul Henri Mathieu,185,34.4941820671,79,24,66,13,2,19
Hamburg,20160711,Renzo Olivo,180,24.3230663929,Philipp Kohlschreiber,178,32.7364818617,110,153,22,2,6,25
Hamburg,20160711,Martin Klizan,190,27.0006844627,Stephane Robert,185,36.1505817933,82,47,83,2,3,19
Hamburg,20160711,Pablo Cuevas,180,30.5242984257,Renzo Olivo,180,24.3230663929,100,24,153,3,8,21
Hamburg,20160711,Martin Klizan,190,27.0006844627,Pablo Cuevas,180,30.5242984257,59,47,24,6,1,17
Newport,20160711,Frank Dancevic,185,31.7891854894,Ryan Harrison,183,24.1779603012,62,254,158,13,3,20
Newport,20160711,Marco Chiudinelli,185,34.8336755647,Alex Kuznetsov,183,29.4291581109,95,136,327,11,1,22
Newport,20160711,Dudi Sela,175,31.2689938398,Lukas Lacko,185,28.6872005476,53,65,98,7,3,17
Newport,20160711,Adrian Mannarino,183,28.0328542094,James Duckworth,183,24.4709103354,155,55,202,22,10,36
Newport,20160711,Sam Groth,193,28.7282683094,Michal Przysiezny,185,32.3997262149,89,134,315,25,14,22
Newport,20160711,Yuichi Sugita,173,27.8110882957,Amir Weintraub,188,29.8179329227,82,107,216,6,5,27
Newport,20160711,Ivo Karlovic,208,37.3661875428,Frank Dancevic,185,31.7891854894,112,38,254,23,8,31
Newport,20160711,Marcos Baghdatis,183,31.0663928816,Brian Baker,190,31.1978097194,65,43,546,9,5,19
